SOB_ID;DB_Status;SOB_as_code;SOB_ring;DB_Status_Date_Active;DB_Status_Date_Inactive
SOB_20260105T163218780416Z_DKBWRQGWPVGY;Active;TGB101_10mX4196710000Y2989180000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218780589Z_FDTUVAS42BA4;Active;TGB101_10mX4193940000Y2993980000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218780753Z_YIMO2AXONVGW;Active;TGB101_10mX4200190000Y2984890000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218780893Z_AJIGUVYVW5H6;Active;TGB101_10mX4200200000Y2984840000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218781042Z_3TP77Z3VPBA4;Active;TGB101_10mX4200370000Y2984820000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218781183Z_2MZOCCM2ZBGN;Active;TGB101_10mX4200450000Y2984740000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218781326Z_NSFD6R2O5RHG;Active;TGB101_10mX4200730000Y2984480000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218781472Z_FPL46SQMMJCC;Active;TGB101_10mX4200320000Y2984840000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218781613Z_NNIIF6DOCVF4;Active;TGB101_10mX4200610000Y2984310000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218781765Z_CTPSBX3SUJEW;Active;TGB101_10mX4200220000Y2984300000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218781906Z_MPCWRGWCSVCX;Active;TGB101_10mX4199990000Y2984020000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218782052Z_KM2T45BJABCE;Active;TGB101_10mX4199490000Y2984090000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218782196Z_KSP6SNVV4NAV;Active;TGB101_10mX4199690000Y2983670000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218782340Z_RKTNPEDJ4NGR;Active;TGB101_10mX4199450000Y2984110000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218782487Z_SYGXELDFPNG6;Active;TGB101_10mX4202460000Y2987900000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218782634Z_S2T47QUWZRCL;Active;TGB101_10mX4202870000Y2987560000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218782778Z_3ON3KNRE6VFP;Active;TGB101_10mX4193870000Y2987850000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218782920Z_YWNWY4563ZG6;Active;TGB101_10mX4192890000Y2988730000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218783064Z_6AP5U2HVT5AD;Active;TGB101_10mX4198090000Y2989890000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218783212Z_QN57P4KK7VCD;Active;TGB101_10mX4195630000Y2997590000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218783356Z_H6UH36FDMZGS;Active;TGB101_10mX4198070000Y2989940000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218783501Z_TDNRH4GLORBV;Active;TGB101_10mX4196740000Y2989030000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218783643Z_2MPB2IIIANCV;Active;TGB101_10mX4198900000Y2986980000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218783788Z_BST6UKGUVVFT;Active;TGB101_10mX4190090000Y2988150000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218783938Z_OSXXUQKNDJD2;Active;TGB101_10mX4190090000Y2988150000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218784083Z_5Z6ZWMSXRVBZ;Active;TGB101_10mX4189990000Y2987820000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218784224Z_45AR7CC2VFEG;Active;TGB101_10mX4189790000Y2987840000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218784364Z_YXNVI64GXBAP;Active;TGB101_10mX4189710000Y2987860000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218784511Z_MBINQ5RPVZCH;Active;TGB101_10mX4189610000Y2987940000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218784658Z_7AIGLPOI5FBK;Active;TGB101_10mX4189540000Y2988000000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218784800Z_I5KZ6VFJ6RCX;Active;TGB101_10mX4196730000Y2989170000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218784943Z_B7UZCDF5RNF4;Active;TGB101_10mX4196770000Y2989550000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218785083Z_JPPJZEX7WNAD;Active;TGB101_10mX4195220000Y2979640000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218785226Z_D36UFBFDUFBH;Active;TGB101_10mX4195060000Y2979720000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218785373Z_SUL6PZAKUBB4;Active;TGB101_10mX4195340000Y2979230000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218785511Z_SHQPVYHKRJA4;Active;TGB101_10mX4195370000Y2979160000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218785650Z_QOKIBWRZR5BG;Active;TGB101_10mX4195380000Y2979160000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218785791Z_OX7KCQXKJ5EW;Active;TGB101_10mX4195390000Y2979170000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218785945Z_W4DZDX2UWFBA;Active;TGB101_10mX4195250000Y2979080000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218786090Z_EW737LITMBDR;Active;TGB101_10mX4195010000Y2979110000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218786234Z_JKVZNASDUFB6;Active;TGB101_10mX4194860000Y2979140000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218786377Z_5VPORHCG7BGF;Active;TGB101_10mX4194780000Y2979180000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218786520Z_WJPAOEASS5GF;Active;TGB101_10mX4194600000Y2979200000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218786668Z_XHSIDHJOXBFH;Active;TGB101_10mX4194580000Y2979180000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218786812Z_N4H3AA5KRFBX;Active;TGB101_10mX4194470000Y2979200000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218786957Z_AL26LKM2EVEF;Active;TGB101_10mX4194510000Y2979240000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218787100Z_KAXEK7ILBBHN;Active;TGB101_10mX4194280000Y2979260000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218787246Z_B6KCGECUHVGI;Active;TGB101_10mX4194320000Y2979210000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218787395Z_RQWB3LPGY5CB;Active;TGB101_10mX4194280000Y2979240000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218787540Z_EY3UDSVNXRAF;Active;TGB101_10mX4191120000Y2984560000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218787681Z_SDK26EGLBZBQ;Active;TGB101_10mX4191190000Y2984520000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218787822Z_HHCIPRWZRRHT;Active;TGB101_10mX4191250000Y2984460000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218787961Z_7OILVVLH7NF2;Active;TGB101_10mX4191240000Y2984350000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218788110Z_ZROH5LQ3RJAL;Active;TGB101_10mX4191130000Y2983850000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218788250Z_GG4RFLUQTFAP;Active;TGB101_10mX4191120000Y2983720000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218788391Z_RIPQWSFBRZEO;Active;TGB101_10mX4191850000Y2984610000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218788533Z_MVWKNTF2Z5BK;Active;TGB101_10mX4191940000Y2984570000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218788697Z_VIUHDT73HRCG;Active;TGB101_10mX4191080000Y2984170000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218788843Z_ETKFNMRF2VGS;Active;TGB101_10mX4191040000Y2984110000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218788984Z_FHBQO45RSZCN;Active;TGB101_10mX4191070000Y2983920000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218789126Z_UAGEYSIFS5CX;Active;TGB101_10mX4191240000Y2986330000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218789265Z_OEH4KAKE5RFR;Active;TGB101_10mX4191250000Y2986380000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218789403Z_36QC6OVLVRGV;Active;TGB101_10mX4191630000Y2986780000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218789553Z_FGSNDC5ZJJF4;Active;TGB101_10mX4189980000Y2991700000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218789695Z_J3G2CNGCVNH6;Active;TGB101_10mX4190250000Y2991430000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218789839Z_YDL7PKXBSJDF;Active;TGB101_10mX4190470000Y2991220000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218789981Z_EELCAD3U7NHM;Active;TGB101_10mX4190300000Y2991080000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218790123Z_HIROAHMRVZBT;Active;TGB101_10mX4195980000Y2984790000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218790268Z_FGFZI65MNJDI;Active;TGB101_10mX4197400000Y2984290000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218790515Z_MBVJ7YBCUJB7;Active;TGB101_10mX4192370000Y2978080000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218790677Z_A6RVMHH3FZDD;Active;TGB101_10mX4199720000Y2984470000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218790828Z_AWBCGQO7LFBX;Active;TGB101_10mX4194550000Y2986190000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218791030Z_3RWVVLLR5FBR;Active;TGB101_10mX4194660000Y2986200000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218791195Z_QQ77PUWWPVC5;Active;TGB101_10mX4194960000Y2985880000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218791343Z_L3DLW4EKD5HC;Active;TGB101_10mX4197250000Y2985380000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218791498Z_JXD2ANY3LVC7;Active;TGB101_10mX4197210000Y2985310000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218791641Z_FN7USP37OFCB;Active;TGB101_10mX4197280000Y2985120000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218791785Z_DEZAMP5Q4FHT;Active;TGB101_10mX4200870000Y2988790000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218791942Z_RBXYWZ4KHNDH;Active;TGB101_10mX4200970000Y2988640000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218792092Z_RCDN57SVHJFN;Active;TGB101_10mX4200110000Y2988600000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218792240Z_RUR5QMUC2NE4;Active;TGB101_10mX4200620000Y2987900000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218792418Z_CPACMMLLP5D5;Active;TGB101_10mX4197200000Y2988650000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218792610Z_QREDGQRQBVGR;Active;TGB101_10mX4196510000Y2989000000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218792836Z_BN7MVCG6U5CE;Active;TGB101_10mX4196460000Y2988950000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218792992Z_MLWH4EXVDNH3;Active;TGB101_10mX4196340000Y2988990000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218793143Z_KF6VOKI7ERCW;Active;TGB101_10mX4196550000Y2988770000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218793288Z_KK6RDTPHK5BN;Active;TGB101_10mX4196700000Y2988540000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218793440Z_XNE6DQPBHZBE;Active;TGB101_10mX4196720000Y2988530000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218793591Z_AAIBI3ZMBZDC;Active;TGB101_10mX4197160000Y2988300000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218793740Z_Z4PMJIFWPRCA;Active;TGB101_10mX4197100000Y2988210000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218793887Z_M7OYZQ6ARJEF;Active;TGB101_10mX4197040000Y2988130000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218794036Z_LUEQNKPDXZEF;Active;TGB101_10mX4197170000Y2987370000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218794189Z_2KGUNLWKGBDI;Active;TGB101_10mX4197220000Y2987380000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218794333Z_OYO26DVN2BHK;Active;TGB101_10mX4197640000Y2987210000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218794479Z_URDQFHV2WRH2;Active;TGB101_10mX4198250000Y2986940000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218794623Z_K5PVVQNM2VAU;Active;TGB101_10mX4198690000Y2986920000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218794768Z_UMQD5PX6FVBB;Active;TGB101_10mX4198860000Y2986110000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218794923Z_FTRPBVM5AVA2;Active;TGB101_10mX4199190000Y2986320000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218795071Z_Y2D72GAXW5AC;Active;TGB101_10mX4198950000Y2986830000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163218795216Z_YVPDU7QYF5AH;Active;TGB101_10mX4199170000Y2986310000Z0;0;2026-01-05 16:32:23;
SOB_20260105T163329798491Z_TBCQ42W25VHJ;Active;TGB101_10mX4196610000Y2989080000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329798988Z_GWUWABPCBZAE;Active;TGB101_10mX4193640000Y2992060000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329799234Z_PSQBXI5T2BA3;Active;TGB101_10mX4196450000Y2990320000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329799432Z_Y7GH4MZIUBGR;Active;TGB101_10mX4197200000Y2988930000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329799611Z_ABFV4FRJ55EZ;Active;TGB101_10mX4195050000Y2986990000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329799793Z_VUVACQDUCZHY;Active;TGB101_10mX4195060000Y2990320000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329799968Z_N6N7VILSQFEL;Active;TGB101_10mX4190310000Y2992250000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329800149Z_JCT3ULF5JFBB;Active;TGB101_10mX4188640000Y2981650000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329800322Z_JILH7Z2X6BAI;Active;TGB101_10mX4196870000Y2989990000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329800497Z_HAYVCC7WCZGZ;Active;TGB101_10mX4196720000Y2989070000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329800681Z_D5UNMEKUN5BJ;Active;TGB101_10mX4189530000Y2991500000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329800912Z_C7YBFQ4AA5GG;Active;TGB101_10mX4190340000Y2988010000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329801102Z_BLJ4GQSTMZEK;Active;TGB101_10mX4192720000Y2982280000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329801273Z_JOQY656OWBCS;Active;TGB101_10mX4192460000Y2989310000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329801448Z_2QPYR5SVKRA2;Active;TGB101_10mX4192460000Y2989310000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329801628Z_F6PX6Z2EHRH4;Active;TGB101_10mX4191650000Y2986620000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329801802Z_EH2BROSQ25DD;Active;TGB101_10mX4191240000Y2986330000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329801974Z_UZHQ6QCT2NDJ;Active;TGB101_10mX4190260000Y2987750000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329802145Z_LXWKELGIG5BP;Active;TGB101_10mX4195210000Y2993490000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329802316Z_5CHCBFECUNGF;Active;TGB101_10mX4183680000Y2993860000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329802491Z_U7OSL44DOZHM;Active;TGB101_10mX4190470000Y2988960000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329802666Z_DDHWP7HQZRDO;Active;TGB101_10mX4194420000Y2990880000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329802847Z_PYIEPGRSBRCG;Active;TGB101_10mX4198940000Y2986900000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329803021Z_RVYVPFJOMJBW;Active;TGB101_10mX4187000000Y2979440000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329803191Z_FPELNAKJPNGE;Active;TGB101_10mX4192250000Y2989310000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329803371Z_XJFJTUPALVHS;Active;TGB101_10mX4196000000Y2988840000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329803544Z_ILWF62PDVZDL;Active;TGB101_10mX4202730000Y2971750000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329803715Z_FGRRKZ7AXJBY;Active;TGB101_10mX4194320000Y2989090000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329803909Z_EDUGXNZL3NDJ;Active;TGB101_10mX4196500000Y2989030000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329804111Z_PGUH7WYFKBAP;Active;TGB101_10mX4195080000Y2991270000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329804293Z_M6BQBW6SDJGV;Active;TGB101_10mX4196360000Y2989450000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329804464Z_XPC6YX5PEJAN;Active;TGB101_10mX4196310000Y2990200000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329804631Z_ABQI46X7AFAC;Active;TGB101_10mX4199180000Y2987080000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329804803Z_Y5DUPLIP2ZH6;Active;TGB101_10mX4195140000Y2988010000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329804975Z_MDX6J4QVZZG3;Active;TGB101_10mX4193240000Y2990780000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329805153Z_53O42ZRZCVAM;Active;TGB101_10mX4197630000Y2984700000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329805319Z_JKX7YUCUBBAA;Active;TGB101_10mX4196310000Y2989770000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329805485Z_PEFBOFBSJJB4;Active;TGB101_10mX4195480000Y2990470000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329805650Z_JJZZXE7VBNAK;Active;TGB101_10mX4196840000Y2987760000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329805818Z_BLYRNT5B5ZHB;Active;TGB101_10mX4197610000Y2987060000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329805997Z_OJX36AABMRFY;Active;TGB101_10mX4199230000Y2989570000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329806170Z_OMTI2FBRCJBC;Active;TGB101_10mX4193780000Y2989940000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329806338Z_NOW22MJNY5H4;Active;TGB101_10mX4185870000Y2988850000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329806505Z_RUMCQ3Z3ONHA;Active;TGB101_10mX4197110000Y2989400000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329806678Z_HEXXYGN5FRFB;Active;TGB101_10mX4201320000Y2974900000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329806848Z_EK4JWUQ4EBD7;Active;TGB101_10mX4200160000Y2980960000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329807014Z_GYIYCGRLOZFT;Active;TGB101_10mX4194060000Y2991300000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329807185Z_DASTBMRH65AM;Active;TGB101_10mX4191840000Y2978900000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329807351Z_6U4YWBCJHBCT;Active;TGB101_10mX4195220000Y2988390000Z0;0;2026-01-05 16:33:31;
SOB_20260105T163329807530Z_Q6KRULGKLBAN;Active;TGB101_10mX4194050000Y2999290000Z0;0;2026-01-05 16:33:31;
